State,District,Market,Commodity,Variety,Grade,Arrival Date,Min Price,Max Price,Modal Price,Modal Price (Rs/kg)
Punjab,Ludhiana,Doraha,Onion,Other,Non-FAQ,19/05/2025,"1,000","1,800","1,500",15.00
Punjab,Ludhiana,Khanna,Cauliflower,Other,FAQ,19/05/2025,"2,000","3,000","2,500",25.00
Punjab,Ludhiana,Khanna,Garlic,Other,FAQ,19/05/2025,"3,500","8,000","5,000",50.00
Punjab,Ludhiana,Khanna,Ginger(Green),Other,FAQ,19/05/2025,"2,000","4,000","3,000",30.00
Punjab,Ludhiana,Khanna,Onion,Other,FAQ,19/05/2025,800,"1,800","1,200",12.00
Punjab,Ludhiana,Sahnewal,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,800,"1,000","1,000",10.00
Punjab,Moga,Kot ise Khan,Cucumbar(Kheera),Other,FAQ,19/05/2025,500,700,600,6.00
Punjab,Moga,Kot ise Khan,Potato,Other,FAQ,19/05/2025,"1,000","1,200","1,100",11.00
Punjab,Moga,Kot ise Khan,Water Melon,Other,Medium,19/05/2025,800,"1,000",900,9.00
Punjab,Moga,Nihal Singh Wala,Cucumbar(Kheera),Other,FAQ,19/05/2025,500,"1,500","1,000",10.00
Punjab,Moga,Nihal Singh Wala,Papaya,Other,Large,19/05/2025,"2,800","3,200","3,000",30.00
Punjab,Moga,Nihal Singh Wala,Potato,Other,FAQ,19/05/2025,"1,000","1,400","1,200",12.00
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Bitter gourd,Other,FAQ,19/05/2025,"1,500","1,800","1,700",17.00
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Brinjal,Other,FAQ,19/05/2025,"1,500","1,600","1,530",15.30
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Cauliflower,Other,FAQ,19/05/2025,"3,500","4,000","3,700",37.00
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Coriander(Leaves),Other,FAQ,19/05/2025,"3,500","4,000","3,800",38.00
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,600","1,900","1,700",17.00
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Peach,Other,Medium,19/05/2025,"3,700","4,000","3,800",38.00
Punjab,Pathankot,Pathankot,Capsicum,Capsicum,FAQ,19/05/2025,"1,600","1,800","1,800",18.00
Punjab,Pathankot,Pathankot,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,600,800,800,8.00
Punjab,Pathankot,Pathankot,Grapes,Black,Medium,19/05/2025,"7,500","8,000","8,000",80.00
Punjab,Pathankot,Pathankot,Karbuja(Musk Melon),Other,Medium,19/05/2025,"2,000","2,200","2,200",22.00
Punjab,Pathankot,Pathankot,Lemon,Lemon,FAQ,19/05/2025,"6,800","7,000","7,000",70.00
Punjab,Pathankot,Pathankot,Mousambi(Sweet Lime),Mousambi,Medium,19/05/2025,"5,500","6,000","6,000",60.00
Punjab,Ropar (Rupnagar),Morinda,Banana,Medium,Medium,19/05/2025,"2,500","3,000","2,800",28.00
Punjab,Ropar (Rupnagar),Morinda,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"2,000","2,500","2,300",23.00
Punjab,Ropar (Rupnagar),Morinda,Ginger(Green),Green Ginger,FAQ,19/05/2025,"5,000","6,000","5,500",55.00
Punjab,Ropar (Rupnagar),Morinda,Karbuja(Musk Melon),Karbhuja,Medium,19/05/2025,"1,000","1,000","1,000",10.00
Punjab,Ropar (Rupnagar),Morinda,Mango,Dusheri,Medium,19/05/2025,"8,000","8,000","8,000",80.00
Punjab,Ropar (Rupnagar),Morinda,Pomegranate,Pomogranate,Medium,19/05/2025,"10,000","10,000","10,000",100.00
Punjab,Ropar (Rupnagar),Morinda,Potato,Potato,FAQ,19/05/2025,700,900,800,8.00
Punjab,Ropar (Rupnagar),Morinda,Pumpkin,Pumpkin,FAQ,19/05/2025,800,900,850,8.50
Punjab,Sangrur,Ahmedgarh,Cucumbar(Kheera),Other,FAQ,19/05/2025,"1,000","1,200","1,200",12.00
Punjab,Sangrur,Ahmedgarh,Squash(Chappal Kadoo),Other,FAQ,19/05/2025,700,800,800,8.00
Punjab,Tarntaran,Patti,Banana,Other,Medium,19/05/2025,"3,000","3,500","3,200",32.00
Punjab,Tarntaran,Patti,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"1,200","1,600","1,400",14.00
Punjab,Tarntaran,Patti,Brinjal,Other,FAQ,19/05/2025,500,580,530,5.30
Punjab,Tarntaran,Patti,Cucumbar(Kheera),Other,FAQ,19/05/2025,400,500,450,4.50
Punjab,Tarntaran,Patti,Onion,Other,FAQ,19/05/2025,"1,200","1,600","1,400",14.00
Punjab,Tarntaran,Patti,Tinda,Other,FAQ,19/05/2025,"1,200","1,600","1,400",14.00
Punjab,Tarntaran,Patti,Tomato,Other,FAQ,19/05/2025,"1,200","1,600","1,400",14.00
Rajasthan,Beawar,Beawar,Kulthi(Horse Gram),Other,FAQ,19/05/2025,"5,300","5,350","5,325",53.25
Rajasthan,Chittorgarh,Kapasan,Wheat,Lokwan,FAQ,19/05/2025,"2,400","2,800","2,600",26.00
Rajasthan,Deeg,Sikri,Mustard,Big 100 Kg,Non-FAQ,19/05/2025,"5,780","6,200","5,990",59.90
Rajasthan,Ganganagar,Sriganganagar (F&V;),Cauliflower,Other,FAQ,19/05/2025,700,900,800,8.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Garlic,Garlic,FAQ,19/05/2025,"8,300","8,700","8,500",85.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Lime,Other,Medium,19/05/2025,"8,800","9,200","9,000",90.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Onion,Other,FAQ,19/05/2025,900,"1,300","1,100",11.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Sponge gourd,Sponge gourd,FAQ,19/05/2025,"2,000","2,400","2,200",22.00
Rajasthan,Ganganagar,Suratgarh,Guar,Other,FAQ,19/05/2025,"4,470","4,470","4,470",44.70
Rajasthan,Ganganagar,Suratgarh,Onion,1st Sort,FAQ,19/05/2025,650,800,700,7.00
Rajasthan,Ganganagar,Suratgarh,Wheat,Other,FAQ,19/05/2025,"2,485","2,545","2,532",25.32
Rajasthan,Jaipur,Jaipur (F&V;),Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"1,500","3,000","2,250",22.50
Rajasthan,Jaipur,Jaipur (F&V;),Bottle gourd,Bottle Gourd,FAQ,19/05/2025,800,"1,000",900,9.00
Rajasthan,Jaipur,Jaipur (F&V;),Cluster beans,Cluster Beans,FAQ,19/05/2025,"3,000","4,000","3,500",35.00
Rajasthan,Jaipur,Jaipur (F&V;),Coriander(Leaves),Coriander,FAQ,19/05/2025,"1,000","1,500","1,250",12.50
Rajasthan,Jaipur,Jaipur (F&V;),Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,300","1,400","1,350",13.50
Rajasthan,Jaipur,Jaipur (F&V;),Mango,Badami,Medium,19/05/2025,"3,000","5,500","4,250",42.50
Rajasthan,Jaipur,Jaipur (F&V;),Mousambi(Sweet Lime),Other,Medium,19/05/2025,"2,700","4,500","3,600",36.00
Rajasthan,Jaipur,Jaipur (F&V;),Onion,Other,FAQ,19/05/2025,700,"1,400","1,050",10.50
Rajasthan,Jaipur,Jaipur (F&V;),Papaya,Other,Medium,19/05/2025,"2,000","4,000","3,000",30.00
Rajasthan,Jaipur Rural,Bassi,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,19/05/2025,"2,210","2,350","2,280",22.80
Rajasthan,Jaipur Rural,Bassi,Potato,Other,Non-FAQ,19/05/2025,"1,800","2,000","1,900",19.00
Rajasthan,Jodhpur,Jodhpur (Grain),Cummin Seed(Jeera),Other,FAQ,19/05/2025,"18,800","21,000","19,900",199.00
Rajasthan,Jodhpur,Jodhpur (Grain),Dry Chillies,Other,FAQ,19/05/2025,"12,500","21,000","16,750",167.50
Rajasthan,Jodhpur,Jodhpur (Grain),Garlic,Average,FAQ,19/05/2025,"5,000","9,000","7,000",70.00
Rajasthan,Jodhpur,Jodhpur (Grain),Isabgul (Psyllium),Other,FAQ,19/05/2025,"9,900","11,500","10,700",107.00
Rajasthan,Jodhpur,Kota,Black Gram (Urd Beans)(Whole),Other,FAQ,19/05/2025,"4,480","6,805","6,300",63.00
Rajasthan,Kota,Kota,Green Peas,Other,FAQ,19/05/2025,"2,851","3,501","3,500",35.00
Rajasthan,Kota,Kota,Maize,Other,FAQ,19/05/2025,"2,125","2,232","2,200",22.00
Telangana,Hyderabad,Mahboob Manison,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,200,400,300,3.00
Telangana,Hyderabad,Mahboob Manison,Brinjal,Arkasheela Mattigulla,FAQ,19/05/2025,"2,500","2,500","2,500",25.00
Telangana,Hyderabad,Mahboob Manison,Onion,2nd Sort,FAQ,19/05/2025,"1,000","1,300","1,200",12.00
Telangana,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,19/05/2025,"1,800","2,400","2,300",23.00
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Bottle gourd,Bottle Gourd,FAQ,19/05/2025,900,900,900,9.00
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Drumstick,Drumstick,FAQ,19/05/2025,"4,000","4,000","4,000",40.00
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),French Beans (Frasbean),French Beans (Frasbean),FAQ,19/05/2025,"8,500","8,500","8,500",85.00
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Onion,1st Sort,FAQ,19/05/2025,"1,700","1,700","1,700",17.00
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Sweet Potato,Hosur Green,FAQ,19/05/2025,"1,800","1,800","1,800",18.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,800","1,800","1,800",18.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Drumstick,Drumstick,FAQ,19/05/2025,500,500,500,5.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),French Beans (Frasbean),French Beans (Frasbean),FAQ,19/05/2025,"8,500","8,500","8,500",85.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Green Chilli,Green Chilly,FAQ,19/05/2025,"4,000","4,000","4,000",40.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Tomato,Deshi,Non-FAQ,19/05/2025,"1,300","1,300","1,300",13.00
Telangana,Warangal,Warangal,Capsicum,Capsicum,FAQ,19/05/2025,"4,000","4,500","4,250",42.50
Telangana,Warangal,Warangal,Cluster beans,Cluster Beans,FAQ,19/05/2025,"2,500","3,000","2,750",27.50
Tripura,Gomati,Nutanbazar,Green Chilli,Green Chilly,FAQ,19/05/2025,"5,850","6,000","5,950",59.50
Tripura,Gomati,Nutanbazar,Potato,Local,FAQ,19/05/2025,"2,350","2,500","2,450",24.50
Tripura,Khowai,Teliamura,Banana,Champa,Medium,19/05/2025,"3,300","3,500","3,400",34.00
Tripura,Khowai,Teliamura,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"4,700","5,000","4,800",48.00
Tripura,Khowai,Teliamura,Kartali (Kantola),Kartali (Kantola),FAQ,19/05/2025,"4,300","4,500","4,400",44.00
Tripura,Khowai,Teliamura,Rice,Masuri,FAQ,19/05/2025,"3,800","3,950","3,900",39.00
Tripura,Khowai,Teliamura,Tomato,Deshi,FAQ,19/05/2025,"2,700","2,900","2,800",28.00
Tripura,North Tripura,Dasda,Brinjal,Round/Long,FAQ,19/05/2025,"2,500","3,000","2,750",27.50
Tripura,South District,Barpathari,Kartali (Kantola),Kartali (Kantola),FAQ,19/05/2025,"5,900","6,100","6,000",60.00
Uttar Pradesh,Agra,Achnera,Onion,Red,FAQ,19/05/2025,"1,160","1,240","1,200",12.00
Uttar Pradesh,Agra,Achnera,Potato,Desi,FAQ,19/05/2025,"1,080","1,280","1,180",11.80
Uttar Pradesh,Agra,Fatehabad,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,19/05/2025,"2,000","2,200","2,200",22.00
Uttar Pradesh,Agra,Fatehabad,Onion,Red,FAQ,19/05/2025,900,"1,200","1,200",12.00
Uttar Pradesh,Aligarh,Charra,Pumpkin,Pumpkin,FAQ,19/05/2025,600,700,650,6.50
Uttar Pradesh,Aligarh,Charra,Tomato,Deshi,FAQ,19/05/2025,"1,000","1,200","1,100",11.00
Uttar Pradesh,Aligarh,Amroha,Brinjal,Round/Long,FAQ,19/05/2025,"1,150","1,280","1,210",12.10
Uttar Pradesh,Amroha,Amroha,Garlic,Garlic,FAQ,19/05/2025,"5,900","6,000","5,950",59.50
Uttar Pradesh,Amroha,Amroha,Gur(Jaggery),Yellow,FAQ,19/05/2025,"3,950","4,070","4,020",40.20
Uttar Pradesh,Badaun,Badayoun,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"1,740","1,860","1,800",18.00
Uttar Pradesh,Badaun,Badayoun,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,980,"1,090","1,030",10.30
Uttar Pradesh,Badaun,Badayoun,Brinjal,Brinjal,FAQ,19/05/2025,"1,300","1,410","1,355",13.55
Uttar Pradesh,Badaun,Badayoun,Garlic,Garlic,FAQ,19/05/2025,"6,380","6,520","6,460",64.60
Uttar Pradesh,Badaun,Badayoun,Green Chilli,Green Chilly,FAQ,19/05/2025,"1,960","2,080","2,025",20.25
Uttar Pradesh,Badaun,Badayoun,Karbuja(Musk Melon),Karbhuja,Medium,19/05/2025,"1,670","1,800","1,730",17.30
Uttar Pradesh,Badaun,Badayoun,Lemon,Lemon,FAQ,19/05/2025,"7,200","7,500","7,290",72.90
Uttar Pradesh,Badaun,Badayoun,Papaya,Papaya,Medium,19/05/2025,"2,750","2,870","2,800",28.00
Uttar Pradesh,Badaun,Badayoun,Wheat,Dara,FAQ,19/05/2025,"2,425","2,525","2,500",25.00
Uttar Pradesh,Badaun,Ujhani,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,"1,100","1,200","1,145",11.45
Uttar Pradesh,Badaun,Ujhani,Garlic,Garlic,FAQ,19/05/2025,"6,400","6,450","6,420",64.20
Uttar Pradesh,Badaun,Ujhani,Jack Fruit,Jack Fruit,Medium,19/05/2025,"2,150","2,250","2,200",22.00
Uttar Pradesh,Badaun,Ujhani,Lemon,Lemon,FAQ,19/05/2025,"7,230","7,300","7,260",72.60
Uttar Pradesh,Badaun,Visoli,Potato,Desi,FAQ,19/05/2025,750,750,750,7.50
Uttar Pradesh,Bahraich,Naanpara,Karbuja(Musk Melon),Karbhuja,Medium,19/05/2025,"2,000","2,200","2,100",21.00
Uttar Pradesh,Bahraich,Naanpara,Maize,Yellow,FAQ,19/05/2025,"2,200","2,300","2,250",22.50
Uttar Pradesh,Ballia,Rasda,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,19/05/2025,"9,950","10,125","10,000",100.00
Uttar Pradesh,Ballia,Rasda,Green Chilli,Green Chilly,FAQ,19/05/2025,"2,355","2,480","2,400",24.00
Uttar Pradesh,Ballia,Rasda,Green Gram (Moong)(Whole),Green (Whole),FAQ,19/05/2025,"8,650","8,800","8,725",87.25
Uttar Pradesh,Ballia,Rasda,Lentil (Masur)(Whole),Masoor Gola,FAQ,19/05/2025,"6,755","6,900","6,835",68.35
Uttar Pradesh,Balrampur,Balrampur,Banana - Green,Banana - Green,FAQ,19/05/2025,"1,650","1,850","1,740",17.40
Uttar Pradesh,Balrampur,Balrampur,Garlic,Garlic,FAQ,19/05/2025,"5,850","6,080","5,975",59.75
Uttar Pradesh,Balrampur,Balrampur,Ginger(Green),Green Ginger,FAQ,19/05/2025,"3,300","3,500","3,400",34.00
Uttar Pradesh,Balrampur,Balrampur,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,"1,400","1,600","1,500",15.00
Uttar Pradesh,Balrampur,Panchpedwa,Banana - Green,Banana - Green,FAQ,19/05/2025,"1,400","1,800","1,600",16.00
Uttar Pradesh,Balrampur,Tulsipur,Potato,Desi,FAQ,19/05/2025,"1,100","1,150","1,130",11.30
Uttar Pradesh,Balrampur,Tulsipur,Tomato,Deshi,FAQ,19/05/2025,"1,120","1,170","1,150",11.50
Uttar Pradesh,Bareilly,Anwala,Pumpkin,Pumpkin,FAQ,19/05/2025,600,800,700,7.00
Uttar Pradesh,Bijnor,Bijnaur,Onion,Red,FAQ,19/05/2025,"1,160","1,250","1,190",11.90
Uttar Pradesh,Bijnor,Kiratpur,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,800,900,850,8.50
Uttar Pradesh,Bulandshahar,Gulavati,Lemon,Other,FAQ,19/05/2025,"10,100","10,300","10,200",102.00
Uttar Pradesh,Bulandshahar,Awagarh,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"1,500","2,000","1,800",18.00
Uttar Pradesh,Etah,Awagarh,Brinjal,Round/Long,FAQ,19/05/2025,800,900,850,8.50
Uttar Pradesh,Etah,Awagarh,Cabbage,Cabbage,FAQ,19/05/2025,600,750,650,6.50
Uttar Pradesh,Etah,Awagarh,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,000","1,250","1,100",11.00
Uttar Pradesh,Etawah,Jasvantnagar,Onion,Red,FAQ,19/05/2025,"1,250","1,350","1,300",13.00
Uttar Pradesh,Firozabad,Sirsaganj,Tomato,Hybrid,FAQ,19/05/2025,"1,000","1,200","1,100",11.00
Uttar Pradesh,Hamirpur,Kurara,Peas(Dry),Peas(Dry),FAQ,19/05/2025,"3,300","3,400","3,350",33.50
Uttar Pradesh,Kaushambi,Manjhanpur,Onion,Red,FAQ,19/05/2025,"1,140","1,320","1,225",12.25
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"1,600","1,680","1,640",16.40
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,"1,700","1,780","1,740",17.40
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Cabbage,Cabbage,FAQ,19/05/2025,"1,800","1,880","1,840",18.40
Uttar Pradesh,Lalitpur,Mehrauni,Wheat,147 Average,Non-FAQ,19/05/2025,"2,450","2,600","2,500",25.00
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Potato,Potato,FAQ,19/05/2025,"1,700","1,800","1,750",17.50
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Rice,1009 Kar,FAQ,19/05/2025,"3,700","3,800","3,755",37.55
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Apple,Delicious,Medium,19/05/2025,"7,800","8,000","7,900",79.00
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Onion,Red,FAQ,19/05/2025,"1,200","1,300","1,250",12.50
Uttar Pradesh,Pillibhit,Pilibhit,Banana,Banana - Ripe,Medium,19/05/2025,"2,750","2,840","2,795",27.95
Uttar Pradesh,Pillibhit,Pilibhit,Onion,Red,FAQ,19/05/2025,"1,200","1,300","1,250",12.50
Uttar Pradesh,Pillibhit,Pilibhit,Onion,Red,Non-FAQ,19/05/2025,"1,100","1,195","1,145",11.45
Uttar Pradesh,Prayagraj,Jasra,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,050","1,175","1,110",11.10
Uttar Pradesh,Rampur,Tanda(Rampur),Bottle gourd,Bottle Gourd,FAQ,19/05/2025,900,940,920,9.20
Uttar Pradesh,Rampur,Tanda(Rampur),Jack Fruit,Jack Fruit,Large,19/05/2025,"1,500","1,540","1,520",15.20
Uttar Pradesh,Sambhal,Bhehjoi,Paddy(Dhan)(Basmati),Basumathi,Non-FAQ,19/05/2025,"2,200","2,400","2,300",23.00
Uttar Pradesh,Sambhal,Bhehjoi,Wood,Eucalyptus,FAQ,19/05/2025,500,520,510,5.10
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Gur(Jaggery),Red,FAQ,19/05/2025,"1,200","1,300","1,250",12.50
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Tomato,Hybrid,FAQ,19/05/2025,500,600,550,5.50
Uttar Pradesh,Shamli,Kairana,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,600,700,650,6.50
Uttar Pradesh,Shamli,Kairana,Garlic,Garlic,FAQ,19/05/2025,"5,100","5,200","5,150",51.50
Uttar Pradesh,Shamli,Kairana,Ginger(Green),Green Ginger,FAQ,19/05/2025,"3,900","4,000","3,950",39.50
Uttar Pradesh,Shamli,Kairana,Green Chilli,Green Chilly,FAQ,19/05/2025,"2,500","2,600","2,550",25.50
Uttar Pradesh,Shamli,Kairana,Raddish,Raddish,FAQ,19/05/2025,600,700,650,6.50
Uttar Pradesh,Shamli,Kairana,Tomato,Hybrid,FAQ,19/05/2025,800,900,850,8.50
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Pumpkin,Pumpkin,FAQ,19/05/2025,780,820,800,8.00
Uttar Pradesh,Sitapur,Sitapur,Apple,Kasmir/Shimla - II,Medium,19/05/2025,"9,500","10,150","9,890",98.90
Uttar Pradesh,Sitapur,Sitapur,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,800,"1,080",980,9.80
Uttar Pradesh,Sitapur,Sitapur,Lentil (Masur)(Whole),Masoor Gola,FAQ,19/05/2025,"6,300","6,720","6,700",67.00
Uttar Pradesh,Sitapur,Sitapur,Paddy(Dhan)(Common),Common,FAQ,19/05/2025,"1,930","2,180","2,080",20.80
Uttrakhand,Dehradoon,Rishikesh,Apple,Other,Medium,19/05/2025,"9,500","16,500","11,000",110.00
Uttrakhand,Dehradoon,Rishikesh,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,600,900,700,7.00
Uttrakhand,Dehradoon,Rishikesh,French Beans (Frasbean),Other,FAQ,19/05/2025,"2,500","3,100","2,800",28.00
Uttrakhand,Dehradoon,Rishikesh,Jack Fruit,Other,Medium,19/05/2025,"1,500","2,000","1,650",16.50
Uttrakhand,Dehradoon,Rishikesh,Potato,Other,FAQ,19/05/2025,700,900,800,8.00
Uttrakhand,Dehradoon,Rishikesh,Raddish,Other,FAQ,19/05/2025,"1,000","1,700","1,550",15.50
Uttrakhand,Dehradoon,Rishikesh,Tomato,Other,FAQ,19/05/2025,600,950,800,8.00
Uttrakhand,Dehradoon,Vikasnagar,Cucumbar(Kheera),Other,FAQ,19/05/2025,400,600,600,6.00
Uttrakhand,Dehradoon,Vikasnagar,Mango,Other,Medium,19/05/2025,"2,400","2,800","2,800",28.00
Uttrakhand,Dehradoon,Vikasnagar,Pumpkin,Other,FAQ,19/05/2025,200,400,400,4.00
Uttrakhand,Haridwar,Haridwar Union,Green Chilli,Green Chilly,FAQ,19/05/2025,"1,500","2,000","1,700",17.00
Uttrakhand,Haridwar,Haridwar Union,Papaya,Other,Medium,19/05/2025,"1,600","2,000","1,800",18.00
Uttrakhand,Haridwar,Haridwar Union,Tomato,Hybrid,FAQ,19/05/2025,700,"1,000",800,8.00
Uttrakhand,Haridwar,Manglaur,Potato,Other,FAQ,19/05/2025,700,850,800,8.00
Uttrakhand,Haridwar,Roorkee,Bottle gourd,Other,FAQ,19/05/2025,500,700,600,6.00
Uttrakhand,Nanital,Ramnagar,Capsicum,Other,FAQ,19/05/2025,"3,800","4,000","3,900",39.00
Uttrakhand,Nanital,Ramnagar,Orange,Other,Medium,19/05/2025,"2,800","3,000","2,900",29.00
Uttrakhand,Nanital,Ramnagar,Tomato,Other,FAQ,19/05/2025,"2,100","2,500","2,300",23.00
West Bengal,Hooghly,Pandua,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"2,200","2,400","2,200",22.00
West Bengal,Hooghly,Sheoraphuly,Onion,Local,FAQ,19/05/2025,"1,500","1,700","1,600",16.00
West Bengal,Hooghly,Sheoraphuly,Tomato,Other,FAQ,19/05/2025,"1,800","2,200","2,000",20.00
West Bengal,Medinipur(W),Ghatal,Brinjal,Brinjal,FAQ,19/05/2025,"3,000","3,200","3,100",31.00
West Bengal,Medinipur(W),Ghatal,Onion,Onion,FAQ,19/05/2025,"1,600","1,800","1,700",17.00
West Bengal,Medinipur(W),Ghatal,Sweet Pumpkin,Other,FAQ,19/05/2025,"1,300","1,500","1,400",14.00
West Bengal,Murshidabad,Kandi,Mustard,Mustard,FAQ,19/05/2025,"5,950","6,060","6,000",60.00
West Bengal,Murshidabad,Kandi,Wheat,Other,FAQ,19/05/2025,"2,460","2,560","2,500",25.00
West Bengal,Puruliya,Balarampur,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,800,"1,000",900,9.00
West Bengal,Puruliya,Balarampur,Mustard Oil,Other,FAQ,19/05/2025,"16,000","16,200","16,100",161.00
West Bengal,Puruliya,Balarampur,Potato,Other,FAQ,19/05/2025,"1,500","1,800","1,600",16.00
West Bengal,Sounth 24Parganas,Baruipur(Canning),Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"2,900","3,100","3,000",30.00
West Bengal,Sounth 24Parganas,Baruipur(Canning),Green Chilli,Green Chilly,FAQ,19/05/2025,"4,600","4,800","4,700",47.00
West Bengal,Sounth 24Parganas,Islampur,Jute,TD-5,FAQ,19/05/2025,"6,100","6,300","6,200",62.00
Andhra Pradesh,Chittor,Kalikiri,Tomato,Hybrid,FAQ,19/05/2025,830,"1,000",950,9.50
Andhra Pradesh,Chittor,Punganur,Tomato,Hybrid,FAQ,19/05/2025,900,"1,100","1,000",10.00
Andhra Pradesh,Chittor,Vayalapadu,Tomato,Hybrid,FAQ,19/05/2025,880,"1,040",960,9.60
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Bhushavali(Pacha),Large,19/05/2025,"1,900","2,500","2,100",21.00
Andhra Pradesh,Kurnool,Yemmiganur,Groundnut,TMV-2,FAQ,19/05/2025,"5,269","5,269","5,269",52.69
Andhra Pradesh,Nellore,Gudur,Groundnut,Balli/Habbu,FAQ,19/05/2025,"6,783","6,860","6,840",68.40
Gujarat,Amreli,Damnagar,Brinjal,Other,FAQ,19/05/2025,"1,650","2,550","2,200",22.00
Gujarat,Amreli,Damnagar,Ginger(Green),Green Ginger,FAQ,19/05/2025,"2,850","3,550","3,200",32.00
Gujarat,Amreli,Damnagar,Lemon,Lemon,FAQ,19/05/2025,"2,200","3,050","2,850",28.50
Gujarat,Amreli,Savarkundla,Arhar (Tur/Red Gram)(Whole),Small (Whole),Non-FAQ,19/05/2025,"6,000","6,700","6,250",62.50
Gujarat,Amreli,Savarkundla,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,19/05/2025,"1,500","2,750","2,550",25.50
Gujarat,Amreli,Savarkundla,Cotton,Narma BT Cotton,FAQ,19/05/2025,"6,850","7,585","7,300",73.00
Gujarat,Amreli,Savarkundla,Groundnut,Bold,Non-FAQ,19/05/2025,"5,000","5,500","5,250",52.50
Gujarat,Amreli,Savarkundla,Wheat,Bansi,FAQ,19/05/2025,"2,525","2,955","2,725",27.25
Gujarat,Anand,Khambhat(Grain Market),Bajra(Pearl Millet/Cumbu),Other,FAQ,19/05/2025,"2,250","2,625","2,400",24.00
Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,19/05/2025,"5,800","6,200","6,000",60.00
Gujarat,Bharuch,Jambusar,Maize,Other,FAQ,19/05/2025,"1,800","2,200","2,000",20.00
Gujarat,Dahod,Devgadhbaria,Paddy(Dhan)(Common),Common,Non-FAQ,19/05/2025,"1,500","1,550","1,530",15.30
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Green Chilli,Other,FAQ,19/05/2025,"2,500","3,000","3,000",30.00
